number of Bacteria : 
{59810}
---------
number of Eukaryota : 
{36377}
---------
number of Archaea : 
{2207}
---------
shape of dataframe : (98394, 12927)
Got to iteration 18 in 265.9083161354065 seconds
Epoch [1/10], Training Loss: 2.4060
Epoch [1/10], Validation Loss: 2.3289
Epoch [1/10], Validation Accuracy: 33.4335%
Epoch [2/10], Training Loss: 1.7549
Epoch [2/10], Validation Loss: 1.4846
Epoch [2/10], Validation Accuracy: 55.5687%
Epoch [3/10], Training Loss: 1.3946
Epoch [3/10], Validation Loss: 1.0300
Epoch [3/10], Validation Accuracy: 76.1159%
Epoch [4/10], Training Loss: 1.1341
Epoch [4/10], Validation Loss: 0.7859
Epoch [4/10], Validation Accuracy: 83.7017%
Epoch [5/10], Training Loss: 0.8945
Epoch [5/10], Validation Loss: 0.6540
Epoch [5/10], Validation Accuracy: 84.6674%
Epoch [6/10], Training Loss: 0.8602
Epoch [6/10], Validation Loss: 0.5791
Epoch [6/10], Validation Accuracy: 84.9893%
Epoch [7/10], Training Loss: 0.7734
Epoch [7/10], Validation Loss: 0.5233
Epoch [7/10], Validation Accuracy: 85.3863%
Epoch [8/10], Training Loss: 0.8483
Epoch [8/10], Validation Loss: 0.4825
Epoch [8/10], Validation Accuracy: 87.3391%
Epoch [9/10], Training Loss: 0.6273
Epoch [9/10], Validation Loss: 0.4587
Epoch [9/10], Validation Accuracy: 88.0365%
Epoch [10/10], Training Loss: 0.7210
Epoch [10/10], Validation Loss: 0.4384
Epoch [10/10], Validation Accuracy: 88.5515%
Got to iteration 19 in 280.5565495491028 seconds
Epoch [1/10], Training Loss: 2.4277
Epoch [1/10], Validation Loss: 2.3301
Epoch [1/10], Validation Accuracy: 33.6159%
Epoch [2/10], Training Loss: 1.8815
Epoch [2/10], Validation Loss: 1.5848
Epoch [2/10], Validation Accuracy: 53.1545%
Epoch [3/10], Training Loss: 1.2803
Epoch [3/10], Validation Loss: 1.1058
Epoch [3/10], Validation Accuracy: 72.7790%
Epoch [4/10], Training Loss: 1.1495
Epoch [4/10], Validation Loss: 0.8291
Epoch [4/10], Validation Accuracy: 79.9571%
Epoch [5/10], Training Loss: 0.9736
Epoch [5/10], Validation Loss: 0.6905
Epoch [5/10], Validation Accuracy: 84.2060%
Epoch [6/10], Training Loss: 0.9104
Epoch [6/10], Validation Loss: 0.6080
Epoch [6/10], Validation Accuracy: 85.4828%
Epoch [7/10], Training Loss: 0.8627
Epoch [7/10], Validation Loss: 0.5629
Epoch [7/10], Validation Accuracy: 85.8369%
Epoch [8/10], Training Loss: 0.7713
Epoch [8/10], Validation Loss: 0.5234
Epoch [8/10], Validation Accuracy: 86.1373%
Epoch [9/10], Training Loss: 0.7998
Epoch [9/10], Validation Loss: 0.4949
Epoch [9/10], Validation Accuracy: 86.3519%
Epoch [10/10], Training Loss: 0.8369
Epoch [10/10], Validation Loss: 0.4731
Epoch [10/10], Validation Accuracy: 86.5236%
Got to iteration 20 in 295.1644940376282 seconds
Epoch [1/10], Training Loss: 2.3965
Epoch [1/10], Validation Loss: 2.3489
Epoch [1/10], Validation Accuracy: 41.2232%
Epoch [2/10], Training Loss: 1.7593
Epoch [2/10], Validation Loss: 1.4879
Epoch [2/10], Validation Accuracy: 62.7039%
Epoch [3/10], Training Loss: 1.3751
Epoch [3/10], Validation Loss: 1.0289
Epoch [3/10], Validation Accuracy: 72.7682%
Epoch [4/10], Training Loss: 1.1775
Epoch [4/10], Validation Loss: 0.8011
Epoch [4/10], Validation Accuracy: 79.8391%
Epoch [5/10], Training Loss: 1.0245
Epoch [5/10], Validation Loss: 0.6820
Epoch [5/10], Validation Accuracy: 83.0794%
Epoch [6/10], Training Loss: 0.9299
Epoch [6/10], Validation Loss: 0.5968
Epoch [6/10], Validation Accuracy: 85.2039%
Epoch [7/10], Training Loss: 0.8152
Epoch [7/10], Validation Loss: 0.5434
Epoch [7/10], Validation Accuracy: 85.9979%
Epoch [8/10], Training Loss: 0.8117
Epoch [8/10], Validation Loss: 0.5052
Epoch [8/10], Validation Accuracy: 86.4914%
Epoch [9/10], Training Loss: 0.8998
Epoch [9/10], Validation Loss: 0.4754
Epoch [9/10], Validation Accuracy: 86.9957%
Epoch [10/10], Training Loss: 0.7068
Epoch [10/10], Validation Loss: 0.4513
Epoch [10/10], Validation Accuracy: 87.5966%
Got to iteration 21 in 309.86255717277527 seconds
Epoch [1/10], Training Loss: 2.3754
Epoch [1/10], Validation Loss: 2.2823
Epoch [1/10], Validation Accuracy: 42.0601%
Epoch [2/10], Training Loss: 1.6109
Epoch [2/10], Validation Loss: 1.4897
Epoch [2/10], Validation Accuracy: 61.1266%
Epoch [3/10], Training Loss: 1.4746
Epoch [3/10], Validation Loss: 1.1101
Epoch [3/10], Validation Accuracy: 71.1266%
Epoch [4/10], Training Loss: 1.1924
Epoch [4/10], Validation Loss: 0.8747
Epoch [4/10], Validation Accuracy: 78.7768%
Epoch [5/10], Training Loss: 1.1018
Epoch [5/10], Validation Loss: 0.7277
Epoch [5/10], Validation Accuracy: 83.0794%
Epoch [6/10], Training Loss: 0.8949
Epoch [6/10], Validation Loss: 0.6410
Epoch [6/10], Validation Accuracy: 84.3670%
Epoch [7/10], Training Loss: 0.7744
Epoch [7/10], Validation Loss: 0.5783
Epoch [7/10], Validation Accuracy: 84.9893%
Epoch [8/10], Training Loss: 0.8037
Epoch [8/10], Validation Loss: 0.5369
Epoch [8/10], Validation Accuracy: 85.1717%
Epoch [9/10], Training Loss: 0.7996
Epoch [9/10], Validation Loss: 0.5080
Epoch [9/10], Validation Accuracy: 85.9335%
Epoch [10/10], Training Loss: 0.6512
Epoch [10/10], Validation Loss: 0.4841
Epoch [10/10], Validation Accuracy: 86.6631%
Got to iteration 22 in 324.5247571468353 seconds
Epoch [1/10], Training Loss: 2.3335
Epoch [1/10], Validation Loss: 2.1978
Epoch [1/10], Validation Accuracy: 34.9034%
Epoch [2/10], Training Loss: 1.8288
Epoch [2/10], Validation Loss: 1.5207
Epoch [2/10], Validation Accuracy: 62.6288%
Epoch [3/10], Training Loss: 1.3945
Epoch [3/10], Validation Loss: 1.0846
Epoch [3/10], Validation Accuracy: 74.4528%
Epoch [4/10], Training Loss: 1.1296
Epoch [4/10], Validation Loss: 0.8535
Epoch [4/10], Validation Accuracy: 82.5751%
Epoch [5/10], Training Loss: 0.9884
Epoch [5/10], Validation Loss: 0.7122
Epoch [5/10], Validation Accuracy: 84.1845%
Epoch [6/10], Training Loss: 0.8980
Epoch [6/10], Validation Loss: 0.6208
Epoch [6/10], Validation Accuracy: 84.7425%
Epoch [7/10], Training Loss: 0.8426
Epoch [7/10], Validation Loss: 0.5637
Epoch [7/10], Validation Accuracy: 84.9356%
Epoch [8/10], Training Loss: 0.8411
Epoch [8/10], Validation Loss: 0.5225
Epoch [8/10], Validation Accuracy: 85.1717%
Epoch [9/10], Training Loss: 0.7986
Epoch [9/10], Validation Loss: 0.4892
Epoch [9/10], Validation Accuracy: 85.3755%
Epoch [10/10], Training Loss: 0.8307
Epoch [10/10], Validation Loss: 0.4668
Epoch [10/10], Validation Accuracy: 86.0515%
Got to iteration 23 in 339.13727355003357 seconds
Epoch [1/10], Training Loss: 2.2955
Epoch [1/10], Validation Loss: 2.2765
Epoch [1/10], Validation Accuracy: 41.4807%
Epoch [2/10], Training Loss: 1.7856
Epoch [2/10], Validation Loss: 1.5037
Epoch [2/10], Validation Accuracy: 59.6137%
Epoch [3/10], Training Loss: 1.3388
Epoch [3/10], Validation Loss: 1.0946
Epoch [3/10], Validation Accuracy: 66.6416%
Epoch [4/10], Training Loss: 1.2698
Epoch [4/10], Validation Loss: 0.8735
Epoch [4/10], Validation Accuracy: 80.1180%
Epoch [5/10], Training Loss: 0.9679
Epoch [5/10], Validation Loss: 0.7389
Epoch [5/10], Validation Accuracy: 83.6695%
Epoch [6/10], Training Loss: 1.0487
Epoch [6/10], Validation Loss: 0.6525
Epoch [6/10], Validation Accuracy: 84.5279%
Epoch [7/10], Training Loss: 0.8152
Epoch [7/10], Validation Loss: 0.5858
Epoch [7/10], Validation Accuracy: 85.8262%
Epoch [8/10], Training Loss: 0.9028
Epoch [8/10], Validation Loss: 0.5432
Epoch [8/10], Validation Accuracy: 86.1052%
Epoch [9/10], Training Loss: 0.8191
Epoch [9/10], Validation Loss: 0.5082
Epoch [9/10], Validation Accuracy: 86.4270%
Epoch [10/10], Training Loss: 0.7388
Epoch [10/10], Validation Loss: 0.4826
Epoch [10/10], Validation Accuracy: 86.8991%
Got to iteration 24 in 353.8069312572479 seconds
Epoch [1/10], Training Loss: 2.4278
Epoch [1/10], Validation Loss: 2.3139
Epoch [1/10], Validation Accuracy: 40.8262%
Epoch [2/10], Training Loss: 1.8367
Epoch [2/10], Validation Loss: 1.4953
Epoch [2/10], Validation Accuracy: 54.9678%
Epoch [3/10], Training Loss: 1.3182
Epoch [3/10], Validation Loss: 1.0644
Epoch [3/10], Validation Accuracy: 73.7017%
Epoch [4/10], Training Loss: 1.1953
Epoch [4/10], Validation Loss: 0.8003
Epoch [4/10], Validation Accuracy: 82.3391%
Epoch [5/10], Training Loss: 0.9700
Epoch [5/10], Validation Loss: 0.6680
Epoch [5/10], Validation Accuracy: 84.1631%
Epoch [6/10], Training Loss: 0.9387
Epoch [6/10], Validation Loss: 0.5975
Epoch [6/10], Validation Accuracy: 85.2253%
Epoch [7/10], Training Loss: 0.8547
Epoch [7/10], Validation Loss: 0.5463
Epoch [7/10], Validation Accuracy: 86.2017%
Epoch [8/10], Training Loss: 0.8379
Epoch [8/10], Validation Loss: 0.5089
Epoch [8/10], Validation Accuracy: 86.4807%
Epoch [9/10], Training Loss: 0.8063
Epoch [9/10], Validation Loss: 0.4808
Epoch [9/10], Validation Accuracy: 86.8348%
Epoch [10/10], Training Loss: 0.7502
Epoch [10/10], Validation Loss: 0.4575
Epoch [10/10], Validation Accuracy: 87.5751%
Got to iteration 25 in 368.4354374408722 seconds
Epoch [1/10], Training Loss: 2.5066
Epoch [1/10], Validation Loss: 2.4110
Epoch [1/10], Validation Accuracy: 31.1695%
Epoch [2/10], Training Loss: 1.7312
Epoch [2/10], Validation Loss: 1.5382
Epoch [2/10], Validation Accuracy: 64.5064%
Epoch [3/10], Training Loss: 1.3063
Epoch [3/10], Validation Loss: 1.0634
Epoch [3/10], Validation Accuracy: 77.6824%
Epoch [4/10], Training Loss: 1.0554
Epoch [4/10], Validation Loss: 0.8233
Epoch [4/10], Validation Accuracy: 80.8906%
Epoch [5/10], Training Loss: 1.0508
Epoch [5/10], Validation Loss: 0.6948
Epoch [5/10], Validation Accuracy: 83.5944%
Epoch [6/10], Training Loss: 0.8409
Epoch [6/10], Validation Loss: 0.6201
Epoch [6/10], Validation Accuracy: 84.5815%
Epoch [7/10], Training Loss: 0.8588
Epoch [7/10], Validation Loss: 0.5738
Epoch [7/10], Validation Accuracy: 85.7618%
Epoch [8/10], Training Loss: 0.8521
Epoch [8/10], Validation Loss: 0.5413
Epoch [8/10], Validation Accuracy: 86.0944%
Epoch [9/10], Training Loss: 0.7717
Epoch [9/10], Validation Loss: 0.5151
Epoch [9/10], Validation Accuracy: 86.4807%
Epoch [10/10], Training Loss: 0.7365
Epoch [10/10], Validation Loss: 0.4937
Epoch [10/10], Validation Accuracy: 86.8240%
Got to iteration 26 in 383.08841586112976 seconds
Epoch [1/10], Training Loss: 2.3972
Epoch [1/10], Validation Loss: 2.3490
Epoch [1/10], Validation Accuracy: 33.4657%
Epoch [2/10], Training Loss: 1.7328
Epoch [2/10], Validation Loss: 1.5587
Epoch [2/10], Validation Accuracy: 54.1202%
Epoch [3/10], Training Loss: 1.3789
Epoch [3/10], Validation Loss: 1.1479
Epoch [3/10], Validation Accuracy: 73.1330%
Epoch [4/10], Training Loss: 1.2099
Epoch [4/10], Validation Loss: 0.8918
Epoch [4/10], Validation Accuracy: 81.7382%
Epoch [5/10], Training Loss: 1.0171
Epoch [5/10], Validation Loss: 0.7401
Epoch [5/10], Validation Accuracy: 83.7124%
Epoch [6/10], Training Loss: 0.9571
Epoch [6/10], Validation Loss: 0.6488
Epoch [6/10], Validation Accuracy: 84.5172%
Epoch [7/10], Training Loss: 0.9247
Epoch [7/10], Validation Loss: 0.5803
Epoch [7/10], Validation Accuracy: 85.9227%
Epoch [8/10], Training Loss: 0.8441
Epoch [8/10], Validation Loss: 0.5293
Epoch [8/10], Validation Accuracy: 86.3519%
Epoch [9/10], Training Loss: 0.7128
Epoch [9/10], Validation Loss: 0.4895
Epoch [9/10], Validation Accuracy: 86.6738%
Epoch [10/10], Training Loss: 0.7561
Epoch [10/10], Validation Loss: 0.4580
Epoch [10/10], Validation Accuracy: 87.5536%
Got to iteration 27 in 397.86972665786743 seconds
Epoch [1/10], Training Loss: 2.3745
Epoch [1/10], Validation Loss: 2.4709
Epoch [1/10], Validation Accuracy: 32.6502%
Epoch [2/10], Training Loss: 1.8541
Epoch [2/10], Validation Loss: 1.6789
Epoch [2/10], Validation Accuracy: 54.1094%
Epoch [3/10], Training Loss: 1.3017
Epoch [3/10], Validation Loss: 1.1477
Epoch [3/10], Validation Accuracy: 73.4013%
Epoch [4/10], Training Loss: 1.2096
Epoch [4/10], Validation Loss: 0.8829
Epoch [4/10], Validation Accuracy: 80.5258%
Epoch [5/10], Training Loss: 1.0107
Epoch [5/10], Validation Loss: 0.7394
Epoch [5/10], Validation Accuracy: 83.1116%
Epoch [6/10], Training Loss: 0.9387
Epoch [6/10], Validation Loss: 0.6534
Epoch [6/10], Validation Accuracy: 83.7339%
Epoch [7/10], Training Loss: 0.9095
Epoch [7/10], Validation Loss: 0.5974
Epoch [7/10], Validation Accuracy: 84.6674%
Epoch [8/10], Training Loss: 0.7399
Epoch [8/10], Validation Loss: 0.5539
Epoch [8/10], Validation Accuracy: 85.3541%
Epoch [9/10], Training Loss: 0.8282
Epoch [9/10], Validation Loss: 0.5181
Epoch [9/10], Validation Accuracy: 85.7725%
Epoch [10/10], Training Loss: 0.6730
Epoch [10/10], Validation Loss: 0.4892
Epoch [10/10], Validation Accuracy: 86.2554%
Got to iteration 28 in 412.4850490093231 seconds
Epoch [1/10], Training Loss: 2.4736
Epoch [1/10], Validation Loss: 2.2447
Epoch [1/10], Validation Accuracy: 35.1073%
Epoch [2/10], Training Loss: 1.8118
Epoch [2/10], Validation Loss: 1.4371
Epoch [2/10], Validation Accuracy: 65.2790%
Epoch [3/10], Training Loss: 1.3247
Epoch [3/10], Validation Loss: 1.0397
Epoch [3/10], Validation Accuracy: 73.6052%
Epoch [4/10], Training Loss: 1.1415
Epoch [4/10], Validation Loss: 0.8509
Epoch [4/10], Validation Accuracy: 78.2511%
Epoch [5/10], Training Loss: 1.0472
Epoch [5/10], Validation Loss: 0.7415
Epoch [5/10], Validation Accuracy: 82.9614%
Epoch [6/10], Training Loss: 0.9701
Epoch [6/10], Validation Loss: 0.6745
Epoch [6/10], Validation Accuracy: 83.6373%
Epoch [7/10], Training Loss: 0.9370
Epoch [7/10], Validation Loss: 0.6210
Epoch [7/10], Validation Accuracy: 84.0236%
Epoch [8/10], Training Loss: 0.8553
Epoch [8/10], Validation Loss: 0.5838
Epoch [8/10], Validation Accuracy: 84.0343%
Epoch [9/10], Training Loss: 0.7250
Epoch [9/10], Validation Loss: 0.5464
Epoch [9/10], Validation Accuracy: 85.6223%
Epoch [10/10], Training Loss: 0.8033
Epoch [10/10], Validation Loss: 0.5161
Epoch [10/10], Validation Accuracy: 86.0837%
Got to iteration 29 in 427.1501567363739 seconds
Epoch [1/10], Training Loss: 2.4558
Epoch [1/10], Validation Loss: 2.2836
Epoch [1/10], Validation Accuracy: 40.4399%
Epoch [2/10], Training Loss: 1.7621
Epoch [2/10], Validation Loss: 1.5181
Epoch [2/10], Validation Accuracy: 54.0558%
Epoch [3/10], Training Loss: 1.4274
Epoch [3/10], Validation Loss: 1.1325
Epoch [3/10], Validation Accuracy: 70.9871%
Epoch [4/10], Training Loss: 1.1675
Epoch [4/10], Validation Loss: 0.8858
Epoch [4/10], Validation Accuracy: 79.6459%
Epoch [5/10], Training Loss: 1.0329
Epoch [5/10], Validation Loss: 0.7371
Epoch [5/10], Validation Accuracy: 81.8670%
Epoch [6/10], Training Loss: 0.9396
Epoch [6/10], Validation Loss: 0.6438
Epoch [6/10], Validation Accuracy: 83.3476%
Epoch [7/10], Training Loss: 0.8775
Epoch [7/10], Validation Loss: 0.5805
Epoch [7/10], Validation Accuracy: 84.5494%
Epoch [8/10], Training Loss: 0.8207
Epoch [8/10], Validation Loss: 0.5374
Epoch [8/10], Validation Accuracy: 84.8927%
Epoch [9/10], Training Loss: 0.6589
Epoch [9/10], Validation Loss: 0.4999
Epoch [9/10], Validation Accuracy: 85.8584%
Epoch [10/10], Training Loss: 0.6398
Epoch [10/10], Validation Loss: 0.4760
Epoch [10/10], Validation Accuracy: 86.7167%
Got to iteration 30 in 441.91469383239746 seconds
Job finished
